date,state,district,pincode,demo_age_5_17,demo_age_17_
03-09-2025,Maharashtra,Mumbai Suburban,400065,1,9
03-09-2025,Maharashtra,Mumbai Suburban,400078,3,22
03-09-2025,Maharashtra,Mumbai Suburban,400080,4,36
03-09-2025,Maharashtra,Mumbai Suburban,400084,0,4
03-09-2025,Maharashtra,Mumbai Suburban,400099,1,17
06-09-2025,Maharashtra,Mumbai Suburban,400024,0,1
06-09-2025,Maharashtra,Mumbai Suburban,400053,1,12
06-09-2025,Maharashtra,Mumbai Suburban,400054,1,9
06-09-2025,Maharashtra,Mumbai Suburban,400055,0,6
06-09-2025,Maharashtra,Mumbai Suburban,400059,1,17
06-09-2025,Maharashtra,Mumbai Suburban,400063,1,8
06-09-2025,Maharashtra,Mumbai Suburban,400070,2,14
06-09-2025,Maharashtra,Mumbai Suburban,400072,12,35
06-09-2025,Maharashtra,Mumbai Suburban,400077,0,8
06-09-2025,Maharashtra,Mumbai Suburban,400081,0,6
06-09-2025,Maharashtra,Mumbai Suburban,400089,0,3
06-09-2025,Maharashtra,Mumbai Suburban,400098,0,7
06-09-2025,Maharashtra,Mumbai Suburban,400102,0,29
06-09-2025,Maharashtra,Mumbai Suburban,400103,1,10
05-09-2025,Maharashtra,Mumbai Suburban,400051,1,12
05-09-2025,Maharashtra,Mumbai Suburban,400060,1,9
05-09-2025,Maharashtra,Mumbai Suburban,400065,2,11
05-09-2025,Maharashtra,Mumbai Suburban,400074,2,9
05-09-2025,Maharashtra,Mumbai Suburban,400078,0,14
05-09-2025,Maharashtra,Mumbai Suburban,400084,0,2
05-09-2025,Maharashtra,Mumbai Suburban,400089,0,4
05-09-2025,Maharashtra,Mumbai Suburban,400102,1,12
07-09-2025,Maharashtra,Mumbai Suburban,400053,0,3
07-09-2025,Maharashtra,Mumbai Suburban,400058,4,7
07-09-2025,Maharashtra,Mumbai Suburban,400066,1,8
07-09-2025,Maharashtra,Mumbai Suburban,400068,0,10
07-09-2025,Maharashtra,Mumbai Suburban,400081,0,6
07-09-2025,Maharashtra,Mumbai Suburban,400083,0,3
07-09-2025,Maharashtra,Mumbai Suburban,400101,4,13
08-09-2025,Maharashtra,Mumbai Suburban,400061,0,6
08-09-2025,Maharashtra,Mumbai Suburban,400063,0,12
08-09-2025,Maharashtra,Mumbai Suburban,400068,1,22
08-09-2025,Maharashtra,Mumbai Suburban,400076,1,9
08-09-2025,Maharashtra,Mumbai Suburban,400080,0,7
08-09-2025,Maharashtra,Mumbai Suburban,400086,1,6
08-09-2025,Maharashtra,Mumbai Suburban,400088,1,6
08-09-2025,Maharashtra,Mumbai Suburban,400091,0,5
08-09-2025,Maharashtra,Mumbai Suburban,400103,0,5
09-09-2025,Maharashtra,Mumbai Suburban,400043,7,52
09-09-2025,Maharashtra,Mumbai Suburban,400052,0,4
09-09-2025,Maharashtra,Mumbai Suburban,400056,1,11
09-09-2025,Maharashtra,Mumbai Suburban,400060,0,9
09-09-2025,Maharashtra,Mumbai Suburban,400066,0,22
09-09-2025,Maharashtra,Mumbai Suburban,400069,0,12
09-09-2025,Maharashtra,Mumbai Suburban,400072,3,47
09-09-2025,Maharashtra,Mumbai Suburban,400081,0,7
09-09-2025,Maharashtra,Mumbai Suburban,400086,2,11
09-09-2025,Maharashtra,Mumbai Suburban,400088,1,17
09-09-2025,Maharashtra,Mumbai Suburban,400089,0,10
09-09-2025,Maharashtra,Mumbai Suburban,400093,3,7
09-09-2025,Maharashtra,Mumbai Suburban,400098,0,4
09-09-2025,Maharashtra,Mumbai Suburban,400104,3,37
10-09-2025,Maharashtra,Mumbai Suburban,400055,0,24
10-09-2025,Maharashtra,Mumbai Suburban,400060,1,12
10-09-2025,Maharashtra,Mumbai Suburban,400066,5,15
10-09-2025,Maharashtra,Mumbai Suburban,400071,2,18
10-09-2025,Maharashtra,Mumbai Suburban,400076,3,12
10-09-2025,Maharashtra,Mumbai Suburban,400080,1,36
10-09-2025,Maharashtra,Mumbai Suburban,400081,1,15
10-09-2025,Maharashtra,Mumbai Suburban,400083,0,12
10-09-2025,Maharashtra,Mumbai Suburban,400087,0,0
10-09-2025,Maharashtra,Mumbai Suburban,400089,0,9
10-09-2025,Maharashtra,Mumbai Suburban,400091,1,5
11-09-2025,Maharashtra,Mumbai Suburban,400024,0,7
11-09-2025,Maharashtra,Mumbai Suburban,400049,1,6
11-09-2025,Maharashtra,Mumbai Suburban,400053,0,16
11-09-2025,Maharashtra,Mumbai Suburban,400058,1,27
11-09-2025,Maharashtra,Mumbai Suburban,400063,1,6
11-09-2025,Maharashtra,Mumbai Suburban,400067,5,45
11-09-2025,Maharashtra,Mumbai Suburban,400071,1,19
11-09-2025,Maharashtra,Mumbai Suburban,400074,0,17
11-09-2025,Maharashtra,Mumbai Suburban,400076,1,11
11-09-2025,Maharashtra,Mumbai Suburban,400078,4,24
11-09-2025,Maharashtra,Mumbai Suburban,400089,0,11
11-09-2025,Maharashtra,Mumbai Suburban,400091,0,14
11-09-2025,Maharashtra,Mumbai Suburban,400097,7,45
11-09-2025,Maharashtra,Mumbai Suburban,400101,2,47
11-09-2025,Maharashtra,Mumbai Suburban,400102,2,37
11-09-2025,Maharashtra,Mumbai Suburban,400103,1,10
12-09-2025,Maharashtra,Mumbai Suburban,400029,0,2
12-09-2025,Maharashtra,Mumbai Suburban,400042,1,9
12-09-2025,Maharashtra,Mumbai Suburban,400052,0,4
12-09-2025,Maharashtra,Mumbai Suburban,400055,2,23
12-09-2025,Maharashtra,Mumbai Suburban,400056,0,9
12-09-2025,Maharashtra,Mumbai Suburban,400057,3,12
12-09-2025,Maharashtra,Mumbai Suburban,400058,1,20
12-09-2025,Maharashtra,Mumbai Suburban,400059,2,8
12-09-2025,Maharashtra,Mumbai Suburban,400064,5,23
12-09-2025,Maharashtra,Mumbai Suburban,400068,4,31
12-09-2025,Maharashtra,Mumbai Suburban,400076,0,6
12-09-2025,Maharashtra,Mumbai Suburban,400078,2,21
12-09-2025,Maharashtra,Mumbai Suburban,400079,1,3
12-09-2025,Maharashtra,Mumbai Suburban,400082,0,3
12-09-2025,Maharashtra,Mumbai Suburban,400089,0,12
12-09-2025,Maharashtra,Mumbai Suburban,400094,3,5
12-09-2025,Maharashtra,Mumbai Suburban,400104,2,18
14-09-2025,Maharashtra,Mumbai Suburban,400051,1,8
14-09-2025,Maharashtra,Mumbai Suburban,400052,0,1
14-09-2025,Maharashtra,Mumbai Suburban,400054,0,5
14-09-2025,Maharashtra,Mumbai Suburban,400059,3,15
14-09-2025,Maharashtra,Mumbai Suburban,400072,10,25
14-09-2025,Maharashtra,Mumbai Suburban,400075,1,13
14-09-2025,Maharashtra,Mumbai Suburban,400081,0,1
14-09-2025,Maharashtra,Mumbai Suburban,400086,2,14
14-09-2025,Maharashtra,Mumbai Suburban,400088,0,4
14-09-2025,Maharashtra,Mumbai Suburban,400098,0,1
14-09-2025,Maharashtra,Mumbai Suburban,400099,0,2
14-09-2025,Maharashtra,Mumbai Suburban,400103,1,5
13-09-2025,Maharashtra,Mumbai Suburban,400064,1,16
13-09-2025,Maharashtra,Mumbai Suburban,400078,2,31
13-09-2025,Maharashtra,Mumbai Suburban,400089,5,12
13-09-2025,Maharashtra,Mumbai Suburban,400098,0,4
13-09-2025,Maharashtra,Mumbai Suburban,400101,4,40
13-09-2025,Maharashtra,Mumbai Suburban,400103,0,4
15-09-2025,Maharashtra,Mumbai Suburban,400042,0,9
15-09-2025,Maharashtra,Mumbai Suburban,400049,0,8
15-09-2025,Maharashtra,Mumbai Suburban,400058,5,26
15-09-2025,Maharashtra,Mumbai Suburban,400063,0,13
15-09-2025,Maharashtra,Mumbai Suburban,400066,1,24
15-09-2025,Maharashtra,Mumbai Suburban,400071,1,15
15-09-2025,Maharashtra,Mumbai Suburban,400072,4,27
15-09-2025,Maharashtra,Mumbai Suburban,400077,1,8
15-09-2025,Maharashtra,Mumbai Suburban,400084,0,11
15-09-2025,Maharashtra,Mumbai Suburban,400088,3,20
15-09-2025,Maharashtra,Mumbai Suburban,400092,4,13
15-09-2025,Maharashtra,Mumbai Suburban,400094,0,7
15-09-2025,Maharashtra,Mumbai Suburban,400095,3,29
15-09-2025,Maharashtra,Mumbai Suburban,400104,1,26
16-09-2025,Maharashtra,Mumbai Suburban,400029,1,5
16-09-2025,Maharashtra,Mumbai Suburban,400049,0,4
16-09-2025,Maharashtra,Mumbai Suburban,400056,1,2
16-09-2025,Maharashtra,Mumbai Suburban,400074,3,20
16-09-2025,Maharashtra,Mumbai Suburban,400075,2,16
16-09-2025,Maharashtra,Mumbai Suburban,400088,1,23
16-09-2025,Maharashtra,Mumbai Suburban,400089,1,8
16-09-2025,Maharashtra,Mumbai Suburban,400093,1,15
16-09-2025,Maharashtra,Mumbai Suburban,400097,3,34
17-09-2025,Maharashtra,Mumbai Suburban,400024,0,8
17-09-2025,Maharashtra,Mumbai Suburban,400049,0,12
17-09-2025,Maharashtra,Mumbai Suburban,400050,1,20
17-09-2025,Maharashtra,Mumbai Suburban,400055,0,24
17-09-2025,Maharashtra,Mumbai Suburban,400058,4,27
17-09-2025,Maharashtra,Mumbai Suburban,400060,2,11
17-09-2025,Maharashtra,Mumbai Suburban,400074,2,10
17-09-2025,Maharashtra,Mumbai Suburban,400077,3,7
17-09-2025,Maharashtra,Mumbai Suburban,400078,9,28
17-09-2025,Maharashtra,Mumbai Suburban,400080,2,24
17-09-2025,Maharashtra,Mumbai Suburban,400081,2,12
17-09-2025,Maharashtra,Mumbai Suburban,400083,1,13
17-09-2025,Maharashtra,Mumbai Suburban,400093,1,13
17-09-2025,Maharashtra,Mumbai Suburban,400099,0,14
17-09-2025,Maharashtra,Mumbai Suburban,400102,10,24
17-09-2025,Maharashtra,Mumbai Suburban,400103,3,6
17-09-2025,Maharashtra,Mumbai Suburban,400104,2,32
18-09-2025,Maharashtra,Mumbai Suburban,400060,2,6
18-09-2025,Maharashtra,Mumbai Suburban,400080,2,12
18-09-2025,Maharashtra,Mumbai Suburban,400082,0,1
18-09-2025,Maharashtra,Mumbai Suburban,400084,1,3
18-09-2025,Maharashtra,Mumbai Suburban,400086,3,13
18-09-2025,Maharashtra,Mumbai Suburban,400087,0,1
18-09-2025,Maharashtra,Mumbai Suburban,400091,0,4
18-09-2025,Maharashtra,Mumbai Suburban,400094,0,3
18-09-2025,Maharashtra,Mumbai Suburban,400102,4,16
18-09-2025,Maharashtra,Mumbai Suburban,400104,3,26
20-09-2025,Maharashtra,Mumbai Suburban,400049,0,3
20-09-2025,Maharashtra,Mumbai Suburban,400051,2,13
20-09-2025,Maharashtra,Mumbai Suburban,400067,3,25
20-09-2025,Maharashtra,Mumbai Suburban,400068,10,36
20-09-2025,Maharashtra,Mumbai Suburban,400074,4,15
20-09-2025,Maharashtra,Mumbai Suburban,400078,8,20
20-09-2025,Maharashtra,Mumbai Suburban,400080,1,24
20-09-2025,Maharashtra,Mumbai Suburban,400081,1,12
20-09-2025,Maharashtra,Mumbai Suburban,400083,2,17
20-09-2025,Maharashtra,Mumbai Suburban,400089,2,13
20-09-2025,Maharashtra,Mumbai Suburban,400091,1,3
20-09-2025,Maharashtra,Mumbai Suburban,400092,11,30
20-09-2025,Maharashtra,Mumbai Suburban,400099,1,6
20-09-2025,Maharashtra,Mumbai Suburban,400101,3,36
19-09-2025,Maharashtra,Mumbai Suburban,400054,2,9
19-09-2025,Maharashtra,Mumbai Suburban,400065,1,20
19-09-2025,Maharashtra,Mumbai Suburban,400066,2,19
19-09-2025,Maharashtra,Mumbai Suburban,400068,6,32
19-09-2025,Maharashtra,Mumbai Suburban,400070,3,27
19-09-2025,Maharashtra,Mumbai Suburban,400079,0,2
19-09-2025,Maharashtra,Mumbai Suburban,400082,0,2
19-09-2025,Maharashtra,Mumbai Suburban,400093,2,20
19-09-2025,Maharashtra,Mumbai Suburban,400103,0,11
13-10-2025,Maharashtra,Mumbai Suburban,400056,0,1
13-10-2025,Maharashtra,Mumbai Suburban,400059,1,1
13-10-2025,Maharashtra,Mumbai Suburban,400065,0,2
13-10-2025,Maharashtra,Mumbai Suburban,400068,0,2
13-10-2025,Maharashtra,Mumbai Suburban,400069,1,0
13-10-2025,Maharashtra,Mumbai Suburban,400078,0,3
13-10-2025,Maharashtra,Mumbai Suburban,400079,0,1
13-10-2025,Maharashtra,Mumbai Suburban,400086,0,6
13-10-2025,Maharashtra,Mumbai Suburban,400104,0,2
16-10-2025,Maharashtra,Mumbai Suburban,400024,2,10
16-10-2025,Maharashtra,Mumbai Suburban,400043,10,83
16-10-2025,Maharashtra,Mumbai Suburban,400049,0,12
16-10-2025,Maharashtra,Mumbai Suburban,400052,0,13
16-10-2025,Maharashtra,Mumbai Suburban,400060,4,28
16-10-2025,Maharashtra,Mumbai Suburban,400064,2,29
16-10-2025,Maharashtra,Mumbai Suburban,400072,12,57
16-10-2025,Maharashtra,Mumbai Suburban,400079,3,12
16-10-2025,Maharashtra,Mumbai Suburban,400080,7,34
16-10-2025,Maharashtra,Mumbai Suburban,400086,5,24
16-10-2025,Maharashtra,Mumbai Suburban,400088,4,34
16-10-2025,Maharashtra,Mumbai Suburban,400098,0,4
16-10-2025,Maharashtra,Mumbai Suburban,400099,0,14
15-10-2025,Maharashtra,Mumbai Suburban,400029,0,4
15-10-2025,Maharashtra,Mumbai Suburban,400051,4,30
15-10-2025,Maharashtra,Mumbai Suburban,400054,0,14
15-10-2025,Maharashtra,Mumbai Suburban,400055,2,16
15-10-2025,Maharashtra,Mumbai Suburban,400066,2,33
15-10-2025,Maharashtra,Mumbai Suburban,400075,1,22
15-10-2025,Maharashtra,Mumbai Suburban,400084,2,15
15-10-2025,Maharashtra,Mumbai Suburban,400103,2,6
17-10-2025,Maharashtra,Mumbai Suburban,400042,1,10
17-10-2025,Maharashtra,Mumbai Suburban,400049,2,3
17-10-2025,Maharashtra,Mumbai Suburban,400054,0,10
17-10-2025,Maharashtra,Mumbai Suburban,400056,0,2
17-10-2025,Maharashtra,Mumbai Suburban,400061,0,12
17-10-2025,Maharashtra,Mumbai Suburban,400072,6,23
17-10-2025,Maharashtra,Mumbai Suburban,400094,1,1
17-10-2025,Maharashtra,Mumbai Suburban,400103,1,6
18-10-2025,Maharashtra,Mumbai Suburban,400042,0,4
18-10-2025,Maharashtra,Mumbai Suburban,400055,2,8
18-10-2025,Maharashtra,Mumbai Suburban,400061,1,13
18-10-2025,Maharashtra,Mumbai Suburban,400063,3,5
18-10-2025,Maharashtra,Mumbai Suburban,400068,4,25
18-10-2025,Maharashtra,Mumbai Suburban,400069,0,4
18-10-2025,Maharashtra,Mumbai Suburban,400074,5,10
18-10-2025,Maharashtra,Mumbai Suburban,400078,1,21
18-10-2025,Maharashtra,Mumbai Suburban,400079,2,3
18-10-2025,Maharashtra,Mumbai Suburban,400088,2,10
18-10-2025,Maharashtra,Mumbai Suburban,400093,5,9
18-10-2025,Maharashtra,Mumbai Suburban,400097,8,24
18-10-2025,Maharashtra,Mumbai Suburban,400101,5,29
19-10-2025,Maharashtra,Mumbai Suburban,400043,6,51
19-10-2025,Maharashtra,Mumbai Suburban,400050,2,9
19-10-2025,Maharashtra,Mumbai Suburban,400051,1,19
19-10-2025,Maharashtra,Mumbai Suburban,400059,0,11
19-10-2025,Maharashtra,Mumbai Suburban,400061,0,6
19-10-2025,Maharashtra,Mumbai Suburban,400071,1,24
19-10-2025,Maharashtra,Mumbai Suburban,400075,3,17
19-10-2025,Maharashtra,Mumbai Suburban,400078,2,23
19-10-2025,Maharashtra,Mumbai Suburban,400080,4,10
19-10-2025,Maharashtra,Mumbai Suburban,400103,2,6
27-10-2025,Maharashtra,Mumbai Suburban,400056,1,4
27-10-2025,Maharashtra,Mumbai Suburban,400063,0,11
27-10-2025,Maharashtra,Mumbai Suburban,400065,0,11
27-10-2025,Maharashtra,Mumbai Suburban,400074,3,16
27-10-2025,Maharashtra,Mumbai Suburban,400078,2,22
27-10-2025,Maharashtra,Mumbai Suburban,400084,0,5
27-10-2025,Maharashtra,Mumbai Suburban,400097,4,21
27-10-2025,Maharashtra,Mumbai Suburban,400101,0,20
30-10-2025,Maharashtra,Mumbai Suburban,400050,3,10
30-10-2025,Maharashtra,Mumbai Suburban,400056,0,10
30-10-2025,Maharashtra,Mumbai Suburban,400066,2,15
30-10-2025,Maharashtra,Mumbai Suburban,400072,4,33
30-10-2025,Maharashtra,Mumbai Suburban,400079,0,3
30-10-2025,Maharashtra,Mumbai Suburban,400080,4,12
30-10-2025,Maharashtra,Mumbai Suburban,400082,0,1
30-10-2025,Maharashtra,Mumbai Suburban,400088,0,19
30-10-2025,Maharashtra,Mumbai Suburban,400091,0,3
30-10-2025,Maharashtra,Mumbai Suburban,400093,0,18
30-10-2025,Maharashtra,Mumbai Suburban,400095,4,31
30-10-2025,Maharashtra,Mumbai Suburban,400102,1,26
02-11-2025,Maharashtra,Mumbai Suburban,400029,0,5
02-11-2025,Maharashtra,Mumbai Suburban,400055,0,13
02-11-2025,Maharashtra,Mumbai Suburban,400060,2,5
02-11-2025,Maharashtra,Mumbai Suburban,400066,3,16
02-11-2025,Maharashtra,Mumbai Suburban,400071,4,14
02-11-2025,Maharashtra,Mumbai Suburban,400083,1,11
02-11-2025,Maharashtra,Mumbai Suburban,400088,3,20
02-11-2025,Maharashtra,Mumbai Suburban,400091,0,5
02-11-2025,Maharashtra,Mumbai Suburban,400095,4,37
02-11-2025,Maharashtra,Mumbai Suburban,400099,0,5
02-11-2025,Maharashtra,Mumbai Suburban,400101,3,33
26-10-2025,Maharashtra,Mumbai Suburban,400049,0,2
26-10-2025,Maharashtra,Mumbai Suburban,400052,1,7
26-10-2025,Maharashtra,Mumbai Suburban,400054,2,12
26-10-2025,Maharashtra,Mumbai Suburban,400055,3,20
26-10-2025,Maharashtra,Mumbai Suburban,400058,3,20
26-10-2025,Maharashtra,Mumbai Suburban,400060,2,12
26-10-2025,Maharashtra,Mumbai Suburban,400066,1,22
26-10-2025,Maharashtra,Mumbai Suburban,400067,2,39
26-10-2025,Maharashtra,Mumbai Suburban,400068,2,30
26-10-2025,Maharashtra,Mumbai Suburban,400083,0,15
26-10-2025,Maharashtra,Mumbai Suburban,400091,1,10
26-10-2025,Maharashtra,Mumbai Suburban,400099,2,3
26-10-2025,Maharashtra,Mumbai Suburban,400102,6,30
21-10-2025,Maharashtra,Mumbai Suburban,400024,0,3
21-10-2025,Maharashtra,Mumbai Suburban,400051,1,3
21-10-2025,Maharashtra,Mumbai Suburban,400055,1,5
21-10-2025,Maharashtra,Mumbai Suburban,400061,0,7
21-10-2025,Maharashtra,Mumbai Suburban,400066,0,5
21-10-2025,Maharashtra,Mumbai Suburban,400080,0,3
21-10-2025,Maharashtra,Mumbai Suburban,400081,1,3
21-10-2025,Maharashtra,Mumbai Suburban,400091,0,1
21-10-2025,Maharashtra,Mumbai Suburban,400092,1,4
21-10-2025,Maharashtra,Mumbai Suburban,400102,1,9
21-10-2025,Maharashtra,Mumbai Suburban,400103,0,1
20-10-2025,Maharashtra,Mumbai Suburban,400024,0,1
20-10-2025,Maharashtra,Mumbai Suburban,400052,1,2
20-10-2025,Maharashtra,Mumbai Suburban,400053,1,7
20-10-2025,Maharashtra,Mumbai Suburban,400056,0,3
20-10-2025,Maharashtra,Mumbai Suburban,400067,3,14
20-10-2025,Maharashtra,Mumbai Suburban,400071,0,8
20-10-2025,Maharashtra,Mumbai Suburban,400075,0,5
20-10-2025,Maharashtra,Mumbai Suburban,400087,0,1
20-10-2025,Maharashtra,Mumbai Suburban,400097,3,16
22-10-2025,Maharashtra,Mumbai Suburban,400043,1,8
22-10-2025,Maharashtra,Mumbai Suburban,400051,0,2
22-10-2025,Maharashtra,Mumbai Suburban,400058,3,3
22-10-2025,Maharashtra,Mumbai Suburban,400070,0,2
22-10-2025,Maharashtra,Mumbai Suburban,400080,0,1
23-10-2025,Maharashtra,Mumbai Suburban,400053,0,2
23-10-2025,Maharashtra,Mumbai Suburban,400070,1,3
23-10-2025,Maharashtra,Mumbai Suburban,400089,0,1
23-10-2025,Maharashtra,Mumbai Suburban,400095,0,7
24-10-2025,Maharashtra,Mumbai Suburban,400024,0,9
24-10-2025,Maharashtra,Mumbai Suburban,400049,1,7
24-10-2025,Maharashtra,Mumbai Suburban,400063,1,15
24-10-2025,Maharashtra,Mumbai Suburban,400078,4,40
24-10-2025,Maharashtra,Mumbai Suburban,400081,1,18
24-10-2025,Maharashtra,Mumbai Suburban,400084,2,10
24-10-2025,Maharashtra,Mumbai Suburban,400086,2,29
24-10-2025,Maharashtra,Mumbai Suburban,400089,1,16
24-10-2025,Maharashtra,Mumbai Suburban,400092,1,44
24-10-2025,Maharashtra,Mumbai Suburban,400094,6,10
24-10-2025,Maharashtra,Mumbai Suburban,400097,4,58
24-10-2025,Maharashtra,Mumbai Suburban,400102,4,35
25-10-2025,Maharashtra,Mumbai Suburban,400056,0,5
25-10-2025,Maharashtra,Mumbai Suburban,400057,0,4
25-10-2025,Maharashtra,Mumbai Suburban,400068,0,20
25-10-2025,Maharashtra,Mumbai Suburban,400078,2,14
25-10-2025,Maharashtra,Mumbai Suburban,400081,2,6
25-10-2025,Maharashtra,Mumbai Suburban,400083,0,5
25-10-2025,Maharashtra,Mumbai Suburban,400089,2,6
25-10-2025,Maharashtra,Mumbai Suburban,400092,0,11
25-10-2025,Maharashtra,Mumbai Suburban,400098,0,1
25-10-2025,Maharashtra,Mumbai Suburban,400103,1,8
29-10-2025,Maharashtra,Mumbai Suburban,400024,0,4
29-10-2025,Maharashtra,Mumbai Suburban,400042,0,4
29-10-2025,Maharashtra,Mumbai Suburban,400071,0,8
29-10-2025,Maharashtra,Mumbai Suburban,400074,0,13
29-10-2025,Maharashtra,Mumbai Suburban,400076,0,11
29-10-2025,Maharashtra,Mumbai Suburban,400086,0,12
29-10-2025,Maharashtra,Mumbai Suburban,400092,0,11
28-10-2025,Maharashtra,Mumbai Suburban,400053,2,22
28-10-2025,Maharashtra,Mumbai Suburban,400063,3,11
28-10-2025,Maharashtra,Mumbai Suburban,400067,0,31
28-10-2025,Maharashtra,Mumbai Suburban,400070,7,21
28-10-2025,Maharashtra,Mumbai Suburban,400076,3,9
28-10-2025,Maharashtra,Mumbai Suburban,400079,4,2
28-10-2025,Maharashtra,Mumbai Suburban,400102,2,36
01-11-2025,Maharashtra,Mumbai Suburban,400049,0,6
01-11-2025,Maharashtra,Mumbai Suburban,400050,1,14
01-11-2025,Maharashtra,Mumbai Suburban,400051,2,25
01-11-2025,Maharashtra,Mumbai Suburban,400071,2,30
01-11-2025,Maharashtra,Mumbai Suburban,400074,2,27
01-11-2025,Maharashtra,Mumbai Suburban,400084,2,10
01-11-2025,Maharashtra,Mumbai Suburban,400086,3,27
01-11-2025,Maharashtra,Mumbai Suburban,400099,0,12
01-11-2025,Maharashtra,Mumbai Suburban,400101,10,53
31-10-2025,Maharashtra,Mumbai Suburban,400024,0,11
31-10-2025,Maharashtra,Mumbai Suburban,400053,2,20
31-10-2025,Maharashtra,Mumbai Suburban,400056,1,11
31-10-2025,Maharashtra,Mumbai Suburban,400063,3,15
31-10-2025,Maharashtra,Mumbai Suburban,400066,4,32
31-10-2025,Maharashtra,Mumbai Suburban,400071,1,32
31-10-2025,Maharashtra,Mumbai Suburban,400074,5,27
31-10-2025,Maharashtra,Mumbai Suburban,400077,1,21
31-10-2025,Maharashtra,Mumbai Suburban,400080,6,18
31-10-2025,Maharashtra,Mumbai Suburban,400082,2,3
31-10-2025,Maharashtra,Mumbai Suburban,400088,5,37
31-10-2025,Maharashtra,Mumbai Suburban,400089,1,18
31-10-2025,Maharashtra,Mumbai Suburban,400092,1,32
31-10-2025,Maharashtra,Mumbai Suburban,400095,5,48
03-11-2025,Maharashtra,Mumbai Suburban,400029,0,9
03-11-2025,Maharashtra,Mumbai Suburban,400050,2,23
03-11-2025,Maharashtra,Mumbai Suburban,400052,2,14
03-11-2025,Maharashtra,Mumbai Suburban,400066,5,41
03-11-2025,Maharashtra,Mumbai Suburban,400071,3,24
03-11-2025,Maharashtra,Mumbai Suburban,400081,1,15
03-11-2025,Maharashtra,Mumbai Suburban,400086,6,29
04-11-2025,Maharashtra,Mumbai Suburban,400042,0,3
04-11-2025,Maharashtra,Mumbai Suburban,400057,1,1
04-11-2025,Maharashtra,Mumbai Suburban,400068,0,25
04-11-2025,Maharashtra,Mumbai Suburban,400070,0,16
04-11-2025,Maharashtra,Mumbai Suburban,400076,0,3
04-11-2025,Maharashtra,Mumbai Suburban,400080,2,15
04-11-2025,Maharashtra,Mumbai Suburban,400081,0,8
04-11-2025,Maharashtra,Mumbai Suburban,400087,0,1
04-11-2025,Maharashtra,Mumbai Suburban,400088,4,11
04-11-2025,Maharashtra,Mumbai Suburban,400089,1,5
04-11-2025,Maharashtra,Mumbai Suburban,400092,4,22
05-11-2025,Maharashtra,Mumbai Suburban,400053,4,45
05-11-2025,Maharashtra,Mumbai Suburban,400059,0,33
05-11-2025,Maharashtra,Mumbai Suburban,400066,2,31
05-11-2025,Maharashtra,Mumbai Suburban,400075,1,33
05-11-2025,Maharashtra,Mumbai Suburban,400077,4,25
05-11-2025,Maharashtra,Mumbai Suburban,400084,4,15
05-11-2025,Maharashtra,Mumbai Suburban,400099,2,21
05-11-2025,Maharashtra,Mumbai Suburban,400104,7,67
06-11-2025,Maharashtra,Mumbai Suburban,400050,4,17
06-11-2025,Maharashtra,Mumbai Suburban,400059,4,28
06-11-2025,Maharashtra,Mumbai Suburban,400066,5,60
06-11-2025,Maharashtra,Mumbai Suburban,400070,10,73
06-11-2025,Maharashtra,Mumbai Suburban,400076,1,27
06-11-2025,Maharashtra,Mumbai Suburban,400079,4,16
06-11-2025,Maharashtra,Mumbai Suburban,400083,1,34
06-11-2025,Maharashtra,Mumbai Suburban,400088,6,54
06-11-2025,Maharashtra,Mumbai Suburban,400093,1,28
06-11-2025,Maharashtra,Mumbai Suburban,400094,3,17
06-11-2025,Maharashtra,Mumbai Suburban,400101,6,73
06-11-2025,Maharashtra,Mumbai Suburban,400102,6,38
07-11-2025,Maharashtra,Mumbai Suburban,400051,2,29
07-11-2025,Maharashtra,Mumbai Suburban,400063,2,17
07-11-2025,Maharashtra,Mumbai Suburban,400064,5,26
07-11-2025,Maharashtra,Mumbai Suburban,400072,12,80
07-11-2025,Maharashtra,Mumbai Suburban,400077,3,18
07-11-2025,Maharashtra,Mumbai Suburban,400079,1,12
07-11-2025,Maharashtra,Mumbai Suburban,400080,2,33
07-11-2025,Maharashtra,Mumbai Suburban,400086,2,32
07-11-2025,Maharashtra,Mumbai Suburban,400088,8,27
07-11-2025,Maharashtra,Mumbai Suburban,400091,0,12
07-11-2025,Maharashtra,Mumbai Suburban,400094,2,11
07-11-2025,Maharashtra,Mumbai Suburban,400099,1,18
08-11-2025,Maharashtra,Mumbai Suburban,400042,0,9
08-11-2025,Maharashtra,Mumbai Suburban,400043,6,55
08-11-2025,Maharashtra,Mumbai Suburban,400051,3,19
