date,state,district,pincode,bio_age_5_17,bio_age_17_
06-12-2025,Maharashtra,Mumbai Suburban,400094,5,1
06-12-2025,Maharashtra,Mumbai Suburban,400097,23,17
20-10-2025,Maharashtra,Mumbai Suburban,400049,0,3
20-10-2025,Maharashtra,Mumbai Suburban,400074,1,7
20-10-2025,Maharashtra,Mumbai Suburban,400094,1,6
19-10-2025,Maharashtra,Mumbai Suburban,400054,1,2
19-10-2025,Maharashtra,Mumbai Suburban,400058,1,10
19-10-2025,Maharashtra,Mumbai Suburban,400063,1,3
19-10-2025,Maharashtra,Mumbai Suburban,400076,0,3
19-10-2025,Maharashtra,Mumbai Suburban,400092,2,11
19-10-2025,Maharashtra,Mumbai Suburban,400095,1,13
19-10-2025,Maharashtra,Mumbai Suburban,400098,1,0
04-12-2025,Maharashtra,Mumbai Suburban,400051,28,36
04-12-2025,Maharashtra,Mumbai Suburban,400060,12,10
04-12-2025,Maharashtra,Mumbai Suburban,400061,3,6
04-12-2025,Maharashtra,Mumbai Suburban,400064,4,5
04-12-2025,Maharashtra,Mumbai Suburban,400068,6,8
04-12-2025,Maharashtra,Mumbai Suburban,400070,37,24
04-12-2025,Maharashtra,Mumbai Suburban,400083,18,15
04-12-2025,Maharashtra,Mumbai Suburban,400103,8,5
04-12-2025,Maharashtra,Mumbai Suburban,400104,12,8
05-12-2025,Maharashtra,Mumbai Suburban,400024,4,9
05-12-2025,Maharashtra,Mumbai Suburban,400043,35,54
05-12-2025,Maharashtra,Mumbai Suburban,400052,4,2
05-12-2025,Maharashtra,Mumbai Suburban,400056,5,2
05-12-2025,Maharashtra,Mumbai Suburban,400067,42,36
05-12-2025,Maharashtra,Mumbai Suburban,400075,10,3
05-12-2025,Maharashtra,Mumbai Suburban,400076,3,3
05-12-2025,Maharashtra,Mumbai Suburban,400078,21,15
05-12-2025,Maharashtra,Mumbai Suburban,400086,17,18
05-12-2025,Maharashtra,Mumbai Suburban,400092,10,11
05-12-2025,Maharashtra,Mumbai Suburban,400097,41,22
05-12-2025,Maharashtra,Mumbai Suburban,400104,7,8
12-10-2025,Maharashtra,Mumbai Suburban,400091,0,1
12-10-2025,Maharashtra,Mumbai Suburban,400098,1,1
03-12-2025,Maharashtra,Mumbai Suburban,400055,20,9
03-12-2025,Maharashtra,Mumbai Suburban,400056,3,2
03-12-2025,Maharashtra,Mumbai Suburban,400057,2,0
03-12-2025,Maharashtra,Mumbai Suburban,400058,15,11
03-12-2025,Maharashtra,Mumbai Suburban,400071,12,21
03-12-2025,Maharashtra,Mumbai Suburban,400078,19,18
03-12-2025,Maharashtra,Mumbai Suburban,400086,26,12
03-12-2025,Maharashtra,Mumbai Suburban,400089,4,5
03-12-2025,Maharashtra,Mumbai Suburban,400091,3,3
03-12-2025,Maharashtra,Mumbai Suburban,400095,34,36
03-12-2025,Maharashtra,Mumbai Suburban,400099,4,4
27-08-2025,Maharashtra,Mumbai Suburban,400051,1,9
27-08-2025,Maharashtra,Mumbai Suburban,400066,2,5
27-08-2025,Maharashtra,Mumbai Suburban,400069,0,5
27-08-2025,Maharashtra,Mumbai Suburban,400084,0,3
27-08-2025,Maharashtra,Mumbai Suburban,400089,0,5
19-08-2025,Maharashtra,Mumbai Suburban,400061,0,4
19-08-2025,Maharashtra,Mumbai Suburban,400099,0,4
31-08-2025,Maharashtra,Mumbai Suburban,400064,0,9
31-08-2025,Maharashtra,Mumbai Suburban,400066,0,7
24-08-2025,Maharashtra,Mumbai Suburban,400050,0,4
24-08-2025,Maharashtra,Mumbai Suburban,400058,0,5
24-08-2025,Maharashtra,Mumbai Suburban,400061,0,1
23-08-2025,Maharashtra,Mumbai Suburban,400091,0,1
22-08-2025,Maharashtra,Mumbai Suburban,400098,0,8
15-08-2025,Maharashtra,Mumbai Suburban,400063,0,3
15-08-2025,Maharashtra,Mumbai Suburban,400067,2,7
15-08-2025,Maharashtra,Mumbai Suburban,400080,0,3
15-08-2025,Maharashtra,Mumbai Suburban,400088,0,1
15-08-2025,Maharashtra,Mumbai Suburban,400091,1,0
15-08-2025,Maharashtra,Mumbai Suburban,400099,0,1
17-08-2025,Maharashtra,Mumbai Suburban,400053,0,5
17-08-2025,Maharashtra,Mumbai Suburban,400054,0,4
18-08-2025,Maharashtra,Mumbai Suburban,400042,1,5
18-08-2025,Maharashtra,Mumbai Suburban,400076,0,10
23-11-2025,Maharashtra,Mumbai Suburban,400051,2,0
23-11-2025,Maharashtra,Mumbai Suburban,400059,8,3
23-11-2025,Maharashtra,Mumbai Suburban,400061,2,0
23-11-2025,Maharashtra,Mumbai Suburban,400063,2,0
23-11-2025,Maharashtra,Mumbai Suburban,400066,6,6
23-11-2025,Maharashtra,Mumbai Suburban,400070,7,1
23-11-2025,Maharashtra,Mumbai Suburban,400083,1,3
23-11-2025,Maharashtra,Mumbai Suburban,400084,5,1
23-11-2025,Maharashtra,Mumbai Suburban,400086,10,3
23-11-2025,Maharashtra,Mumbai Suburban,400088,2,0
23-11-2025,Maharashtra,Mumbai Suburban,400102,26,14
23-11-2025,Maharashtra,Mumbai Suburban,400104,3,2
22-11-2025,Maharashtra,Mumbai Suburban,400042,8,6
22-11-2025,Maharashtra,Mumbai Suburban,400051,27,7
22-11-2025,Maharashtra,Mumbai Suburban,400053,7,13
22-11-2025,Maharashtra,Mumbai Suburban,400057,5,0
22-11-2025,Maharashtra,Mumbai Suburban,400060,18,7
22-11-2025,Maharashtra,Mumbai Suburban,400063,17,2
22-11-2025,Maharashtra,Mumbai Suburban,400065,17,5
22-11-2025,Maharashtra,Mumbai Suburban,400071,15,10
22-11-2025,Maharashtra,Mumbai Suburban,400077,6,7
22-11-2025,Maharashtra,Mumbai Suburban,400092,12,5
22-10-2025,Maharashtra,Mumbai Suburban,400049,0,2
22-10-2025,Maharashtra,Mumbai Suburban,400054,0,7
22-10-2025,Maharashtra,Mumbai Suburban,400092,1,9
21-10-2025,Maharashtra,Mumbai Suburban,400075,1,10
24-11-2025,Maharashtra,Mumbai Suburban,400049,0,2
24-11-2025,Maharashtra,Mumbai Suburban,400050,13,9
24-11-2025,Maharashtra,Mumbai Suburban,400057,1,1
24-11-2025,Maharashtra,Mumbai Suburban,400063,12,6
24-11-2025,Maharashtra,Mumbai Suburban,400065,13,11
24-11-2025,Maharashtra,Mumbai Suburban,400071,15,9
24-11-2025,Maharashtra,Mumbai Suburban,400080,7,9
24-11-2025,Maharashtra,Mumbai Suburban,400101,31,18
24-11-2025,Maharashtra,Mumbai Suburban,400103,3,4
07-09-2025,Maharashtra,Mumbai Suburban,400049,0,2
07-09-2025,Maharashtra,Mumbai Suburban,400055,0,8
07-09-2025,Maharashtra,Mumbai Suburban,400069,0,5
07-09-2025,Maharashtra,Mumbai Suburban,400094,0,3
07-09-2025,Maharashtra,Mumbai Suburban,400095,1,17
07-09-2025,Maharashtra,Mumbai Suburban,400102,1,18
19-11-2025,Maharashtra,Mumbai Suburban,400049,1,0
19-11-2025,Maharashtra,Mumbai Suburban,400050,30,10
19-11-2025,Maharashtra,Mumbai Suburban,400058,33,9
19-11-2025,Maharashtra,Mumbai Suburban,400059,19,8
19-11-2025,Maharashtra,Mumbai Suburban,400063,29,5
19-11-2025,Maharashtra,Mumbai Suburban,400067,35,40
19-11-2025,Maharashtra,Mumbai Suburban,400068,30,10
19-11-2025,Maharashtra,Mumbai Suburban,400075,11,7
19-11-2025,Maharashtra,Mumbai Suburban,400079,27,4
19-11-2025,Maharashtra,Mumbai Suburban,400080,15,5
19-11-2025,Maharashtra,Mumbai Suburban,400081,7,2
19-11-2025,Maharashtra,Mumbai Suburban,400082,3,0
19-11-2025,Maharashtra,Mumbai Suburban,400091,6,7
19-11-2025,Maharashtra,Mumbai Suburban,400099,14,3
19-11-2025,Maharashtra,Mumbai Suburban,400103,8,6
18-11-2025,Maharashtra,Mumbai Suburban,400029,8,3
18-11-2025,Maharashtra,Mumbai Suburban,400043,59,69
18-11-2025,Maharashtra,Mumbai Suburban,400054,7,1
18-11-2025,Maharashtra,Mumbai Suburban,400055,15,12
18-11-2025,Maharashtra,Mumbai Suburban,400056,10,2
18-11-2025,Maharashtra,Mumbai Suburban,400058,23,3
18-11-2025,Maharashtra,Mumbai Suburban,400059,29,5
18-11-2025,Maharashtra,Mumbai Suburban,400060,16,12
18-11-2025,Maharashtra,Mumbai Suburban,400061,7,1
18-11-2025,Maharashtra,Mumbai Suburban,400064,20,6
18-11-2025,Maharashtra,Mumbai Suburban,400065,18,4
18-11-2025,Maharashtra,Mumbai Suburban,400072,47,15
18-11-2025,Maharashtra,Mumbai Suburban,400075,5,3
18-11-2025,Maharashtra,Mumbai Suburban,400086,34,10
18-11-2025,Maharashtra,Mumbai Suburban,400094,1,2
18-11-2025,Maharashtra,Mumbai Suburban,400097,36,21
18-11-2025,Maharashtra,Mumbai Suburban,400099,13,3
21-11-2025,Maharashtra,Mumbai Suburban,400024,3,5
21-11-2025,Maharashtra,Mumbai Suburban,400056,5,5
21-11-2025,Maharashtra,Mumbai Suburban,400058,33,5
21-11-2025,Maharashtra,Mumbai Suburban,400061,6,6
21-11-2025,Maharashtra,Mumbai Suburban,400086,15,12
21-11-2025,Maharashtra,Mumbai Suburban,400092,8,7
17-11-2025,Maharashtra,Mumbai Suburban,400052,11,3
17-11-2025,Maharashtra,Mumbai Suburban,400053,10,3
17-11-2025,Maharashtra,Mumbai Suburban,400057,6,2
17-11-2025,Maharashtra,Mumbai Suburban,400064,5,10
17-11-2025,Maharashtra,Mumbai Suburban,400068,17,15
17-11-2025,Maharashtra,Mumbai Suburban,400069,8,7
17-11-2025,Maharashtra,Mumbai Suburban,400072,47,15
17-11-2025,Maharashtra,Mumbai Suburban,400075,4,8
17-11-2025,Maharashtra,Mumbai Suburban,400078,59,36
17-11-2025,Maharashtra,Mumbai Suburban,400094,1,1
17-11-2025,Maharashtra,Mumbai Suburban,400099,14,1
20-11-2025,Maharashtra,Mumbai Suburban,400049,4,1
20-11-2025,Maharashtra,Mumbai Suburban,400055,57,17
20-11-2025,Maharashtra,Mumbai Suburban,400056,14,2
20-11-2025,Maharashtra,Mumbai Suburban,400064,6,8
20-11-2025,Maharashtra,Mumbai Suburban,400066,14,8
20-11-2025,Maharashtra,Mumbai Suburban,400072,57,9
20-11-2025,Maharashtra,Mumbai Suburban,400081,14,2
20-11-2025,Maharashtra,Mumbai Suburban,400083,12,16
20-11-2025,Maharashtra,Mumbai Suburban,400084,7,4
20-11-2025,Maharashtra,Mumbai Suburban,400086,35,13
20-11-2025,Maharashtra,Mumbai Suburban,400088,17,15
20-11-2025,Maharashtra,Mumbai Suburban,400093,51,12
20-11-2025,Maharashtra,Mumbai Suburban,400098,1,0
20-11-2025,Maharashtra,Mumbai Suburban,400099,16,5
12-11-2025,Maharashtra,Mumbai Suburban,400043,63,54
12-11-2025,Maharashtra,Mumbai Suburban,400053,2,4
12-11-2025,Maharashtra,Mumbai Suburban,400055,24,22
12-11-2025,Maharashtra,Mumbai Suburban,400059,5,2
12-11-2025,Maharashtra,Mumbai Suburban,400061,2,3
12-11-2025,Maharashtra,Mumbai Suburban,400064,4,7
12-11-2025,Maharashtra,Mumbai Suburban,400068,15,27
12-11-2025,Maharashtra,Mumbai Suburban,400074,19,15
12-11-2025,Maharashtra,Mumbai Suburban,400075,11,5
12-11-2025,Maharashtra,Mumbai Suburban,400077,6,4
12-11-2025,Maharashtra,Mumbai Suburban,400084,6,5
12-11-2025,Maharashtra,Mumbai Suburban,400088,13,21
12-11-2025,Maharashtra,Mumbai Suburban,400093,24,14
12-11-2025,Maharashtra,Mumbai Suburban,400099,4,3
13-11-2025,Maharashtra,Mumbai Suburban,400076,4,8
13-11-2025,Maharashtra,Mumbai Suburban,400088,20,17
13-11-2025,Maharashtra,Mumbai Suburban,400089,6,5
13-11-2025,Maharashtra,Mumbai Suburban,400092,9,13
13-11-2025,Maharashtra,Mumbai Suburban,400095,18,17
13-11-2025,Maharashtra,Mumbai Suburban,400058,21,6
13-11-2025,Maharashtra,Mumbai Suburban,400064,6,12
13-11-2025,Maharashtra,Mumbai Suburban,400065,19,7
13-11-2025,Maharashtra,Mumbai Suburban,400074,14,15
15-11-2025,Maharashtra,Mumbai Suburban,400024,2,3
15-11-2025,Maharashtra,Mumbai Suburban,400042,12,1
15-11-2025,Maharashtra,Mumbai Suburban,400049,4,3
15-11-2025,Maharashtra,Mumbai Suburban,400050,14,6
15-11-2025,Maharashtra,Mumbai Suburban,400054,6,3
15-11-2025,Maharashtra,Mumbai Suburban,400058,34,5
15-11-2025,Maharashtra,Mumbai Suburban,400061,4,2
15-11-2025,Maharashtra,Mumbai Suburban,400065,14,4
15-11-2025,Maharashtra,Mumbai Suburban,400068,45,16
15-11-2025,Maharashtra,Mumbai Suburban,400071,25,9
15-11-2025,Maharashtra,Mumbai Suburban,400075,7,0
15-11-2025,Maharashtra,Mumbai Suburban,400076,10,3
15-11-2025,Maharashtra,Mumbai Suburban,400077,12,1
15-11-2025,Maharashtra,Mumbai Suburban,400080,17,4
15-11-2025,Maharashtra,Mumbai Suburban,400084,20,2
15-11-2025,Maharashtra,Mumbai Suburban,400097,25,11
14-11-2025,Maharashtra,Mumbai Suburban,400024,4,3
14-11-2025,Maharashtra,Mumbai Suburban,400029,2,7
14-11-2025,Maharashtra,Mumbai Suburban,400043,39,38
14-11-2025,Maharashtra,Mumbai Suburban,400052,4,5
14-11-2025,Maharashtra,Mumbai Suburban,400053,4,7
14-11-2025,Maharashtra,Mumbai Suburban,400065,16,5
14-11-2025,Maharashtra,Mumbai Suburban,400070,70,12
14-11-2025,Maharashtra,Mumbai Suburban,400074,8,6
14-11-2025,Maharashtra,Mumbai Suburban,400076,11,3
14-11-2025,Maharashtra,Mumbai Suburban,400088,15,10
14-11-2025,Maharashtra,Mumbai Suburban,400101,18,13
14-11-2025,Maharashtra,Mumbai Suburban,400103,18,3
16-11-2025,Maharashtra,Mumbai Suburban,400043,10,1
16-11-2025,Maharashtra,Mumbai Suburban,400051,18,9
16-11-2025,Maharashtra,Mumbai Suburban,400070,4,1
16-11-2025,Maharashtra,Mumbai Suburban,400075,5,1
16-11-2025,Maharashtra,Mumbai Suburban,400084,2,1
16-11-2025,Maharashtra,Mumbai Suburban,400087,0,1
16-11-2025,Maharashtra,Mumbai Suburban,400104,3,0
10-08-2025,Maharashtra,Mumbai Suburban,400064,1,5
10-08-2025,Maharashtra,Mumbai Suburban,400077,0,3
10-08-2025,Maharashtra,Mumbai Suburban,400082,0,2
01-11-2025,Maharashtra,Mumbai Suburban,400042,12,7
01-11-2025,Maharashtra,Mumbai Suburban,400052,9,4
01-11-2025,Maharashtra,Mumbai Suburban,400054,6,2
01-11-2025,Maharashtra,Mumbai Suburban,400055,12,1
01-11-2025,Maharashtra,Mumbai Suburban,400059,17,14
01-11-2025,Maharashtra,Mumbai Suburban,400061,7,8
01-11-2025,Maharashtra,Mumbai Suburban,400069,6,3
01-11-2025,Maharashtra,Mumbai Suburban,400070,66,27
01-11-2025,Maharashtra,Mumbai Suburban,400079,8,4
01-11-2025,Maharashtra,Mumbai Suburban,400080,18,9
01-11-2025,Maharashtra,Mumbai Suburban,400087,2,1
01-11-2025,Maharashtra,Mumbai Suburban,400092,11,8
01-11-2025,Maharashtra,Mumbai Suburban,400093,19,12
01-11-2025,Maharashtra,Mumbai Suburban,400098,2,2
01-11-2025,Maharashtra,Mumbai Suburban,400103,2,3
28-10-2025,Maharashtra,Mumbai Suburban,400056,16,3
28-10-2025,Maharashtra,Mumbai Suburban,400058,9,10
28-10-2025,Maharashtra,Mumbai Suburban,400061,3,1
28-10-2025,Maharashtra,Mumbai Suburban,400069,12,5
28-10-2025,Maharashtra,Mumbai Suburban,400074,27,16
28-10-2025,Maharashtra,Mumbai Suburban,400084,14,3
28-10-2025,Maharashtra,Mumbai Suburban,400095,14,27
28-10-2025,Maharashtra,Mumbai Suburban,400103,4,2
27-10-2025,Maharashtra,Mumbai Suburban,400059,16,9
27-10-2025,Maharashtra,Mumbai Suburban,400070,38,22
27-10-2025,Maharashtra,Mumbai Suburban,400071,21,15
27-10-2025,Maharashtra,Mumbai Suburban,400076,0,4
27-10-2025,Maharashtra,Mumbai Suburban,400077,17,3
27-10-2025,Maharashtra,Mumbai Suburban,400079,4,8
27-10-2025,Maharashtra,Mumbai Suburban,400080,17,8
27-10-2025,Maharashtra,Mumbai Suburban,400081,8,6
27-10-2025,Maharashtra,Mumbai Suburban,400086,17,14
27-10-2025,Maharashtra,Mumbai Suburban,400091,7,6
27-10-2025,Maharashtra,Mumbai Suburban,400102,14,16
27-10-2025,Maharashtra,Mumbai Suburban,400103,1,5
21-06-2025,Maharashtra,Mumbai Suburban,400087,1,3
22-06-2025,Maharashtra,Mumbai Suburban,400054,0,5
22-06-2025,Maharashtra,Mumbai Suburban,400092,1,11
22-06-2025,Maharashtra,Mumbai Suburban,400098,0,3
29-06-2025,Maharashtra,Mumbai Suburban,400070,3,12
29-06-2025,Maharashtra,Mumbai Suburban,400071,0,6
29-06-2025,Maharashtra,Mumbai Suburban,400082,0,1
29-06-2025,Maharashtra,Mumbai Suburban,400087,1,2
29-06-2025,Maharashtra,Mumbai Suburban,400088,1,7
29-06-2025,Maharashtra,Mumbai Suburban,400089,1,4
29-06-2025,Maharashtra,Mumbai Suburban,400098,0,1
23-10-2025,Maharashtra,Mumbai Suburban,400024,2,4
23-10-2025,Maharashtra,Mumbai Suburban,400055,2,1
23-10-2025,Maharashtra,Mumbai Suburban,400060,1,5
23-10-2025,Maharashtra,Mumbai Suburban,400061,1,2
23-10-2025,Maharashtra,Mumbai Suburban,400064,7,2
23-10-2025,Maharashtra,Mumbai Suburban,400065,1,1
23-10-2025,Maharashtra,Mumbai Suburban,400069,1,6
23-10-2025,Maharashtra,Mumbai Suburban,400076,1,1
23-10-2025,Maharashtra,Mumbai Suburban,400078,3,4
23-10-2025,Maharashtra,Mumbai Suburban,400080,1,3
23-10-2025,Maharashtra,Mumbai Suburban,400083,2,6
23-10-2025,Maharashtra,Mumbai Suburban,400091,0,2
23-10-2025,Maharashtra,Mumbai Suburban,400097,4,10
23-10-2025,Maharashtra,Mumbai Suburban,400101,12,4
23-10-2025,Maharashtra,Mumbai Suburban,400102,3,1
24-10-2025,Maharashtra,Mumbai Suburban,400054,2,2
24-10-2025,Maharashtra,Mumbai Suburban,400055,25,13
24-10-2025,Maharashtra,Mumbai Suburban,400056,4,1
24-10-2025,Maharashtra,Mumbai Suburban,400057,4,1
24-10-2025,Maharashtra,Mumbai Suburban,400059,12,7
24-10-2025,Maharashtra,Mumbai Suburban,400066,13,12
24-10-2025,Maharashtra,Mumbai Suburban,400067,24,24
24-10-2025,Maharashtra,Mumbai Suburban,400071,7,6
24-10-2025,Maharashtra,Mumbai Suburban,400072,23,17
24-10-2025,Maharashtra,Mumbai Suburban,400079,2,5
24-10-2025,Maharashtra,Mumbai Suburban,400087,3,0
24-10-2025,Maharashtra,Mumbai Suburban,400093,12,27
15-06-2025,Maharashtra,Mumbai Suburban,400079,0,3
15-06-2025,Maharashtra,Mumbai Suburban,400089,0,3
25-05-2025,Maharashtra,Mumbai Suburban,400024,0,8
25-05-2025,Maharashtra,Mumbai Suburban,400053,1,9
25-05-2025,Maharashtra,Mumbai Suburban,400055,1,3
25-05-2025,Maharashtra,Mumbai Suburban,400103,1,3
17-10-2025,Maharashtra,Mumbai Suburban,400024,4,7
17-10-2025,Maharashtra,Mumbai Suburban,400051,25,21
17-10-2025,Maharashtra,Mumbai Suburban,400059,7,4
17-10-2025,Maharashtra,Mumbai Suburban,400066,15,5
17-10-2025,Maharashtra,Mumbai Suburban,400067,26,23
17-10-2025,Maharashtra,Mumbai Suburban,400069,4,5
17-10-2025,Maharashtra,Mumbai Suburban,400070,41,22
17-10-2025,Maharashtra,Mumbai Suburban,400078,32,9
17-10-2025,Maharashtra,Mumbai Suburban,400080,18,7
17-10-2025,Maharashtra,Mumbai Suburban,400084,5,1
17-10-2025,Maharashtra,Mumbai Suburban,400086,15,6
17-10-2025,Maharashtra,Mumbai Suburban,400088,15,15
17-10-2025,Maharashtra,Mumbai Suburban,400089,8,10
17-10-2025,Maharashtra,Mumbai Suburban,400092,9,7
16-10-2025,Maharashtra,Mumbai Suburban,400055,18,16
16-10-2025,Maharashtra,Mumbai Suburban,400058,12,9
16-10-2025,Maharashtra,Mumbai Suburban,400065,9,7
16-10-2025,Maharashtra,Mumbai Suburban,400070,49,31
16-10-2025,Maharashtra,Mumbai Suburban,400075,4,6
16-10-2025,Maharashtra,Mumbai Suburban,400076,6,4
16-10-2025,Maharashtra,Mumbai Suburban,400077,6,2
16-10-2025,Maharashtra,Mumbai Suburban,400082,4,0
16-10-2025,Maharashtra,Mumbai Suburban,400089,9,5
16-10-2025,Maharashtra,Mumbai Suburban,400102,8,6
16-10-2025,Maharashtra,Mumbai Suburban,400103,3,1
24-05-2025,Maharashtra,Mumbai Suburban,400057,1,5
15-10-2025,Maharashtra,Mumbai Suburban,400024,2,5
15-10-2025,Maharashtra,Mumbai Suburban,400049,0,4
15-10-2025,Maharashtra,Mumbai Suburban,400059,15,13
15-10-2025,Maharashtra,Mumbai Suburban,400060,15,16
15-10-2025,Maharashtra,Mumbai Suburban,400061,7,4
15-10-2025,Maharashtra,Mumbai Suburban,400063,6,4
15-10-2025,Maharashtra,Mumbai Suburban,400071,17,9
15-10-2025,Maharashtra,Mumbai Suburban,400076,27,5
15-10-2025,Maharashtra,Mumbai Suburban,400077,3,2
15-10-2025,Maharashtra,Mumbai Suburban,400079,6,7
15-10-2025,Maharashtra,Mumbai Suburban,400088,14,14
15-10-2025,Maharashtra,Mumbai Suburban,400091,3,1
15-10-2025,Maharashtra,Mumbai Suburban,400092,8,6
15-10-2025,Maharashtra,Mumbai Suburban,400094,1,0
15-10-2025,Maharashtra,Mumbai Suburban,400097,24,17
15-10-2025,Maharashtra,Mumbai Suburban,400098,0,1
15-10-2025,Maharashtra,Mumbai Suburban,400099,5,5
15-10-2025,Maharashtra,Mumbai Suburban,400104,25,14
13-10-2025,Maharashtra,Mumbai Suburban,400024,2,0
13-10-2025,Maharashtra,Mumbai Suburban,400053,1,8
13-10-2025,Maharashtra,Mumbai Suburban,400054,8,6
13-10-2025,Maharashtra,Mumbai Suburban,400058,5,8
13-10-2025,Maharashtra,Mumbai Suburban,400082,4,1
13-10-2025,Maharashtra,Mumbai Suburban,400083,5,14
13-10-2025,Maharashtra,Mumbai Suburban,400084,1,4
13-10-2025,Maharashtra,Mumbai Suburban,400098,2,1
14-10-2025,Maharashtra,Mumbai Suburban,400024,4,4
14-10-2025,Maharashtra,Mumbai Suburban,400052,7,6
14-10-2025,Maharashtra,Mumbai Suburban,400053,6,9
14-10-2025,Maharashtra,Mumbai Suburban,400058,9,8
14-10-2025,Maharashtra,Mumbai Suburban,400074,11,20
14-10-2025,Maharashtra,Mumbai Suburban,400080,5,12
14-10-2025,Maharashtra,Mumbai Suburban,400097,69,28
14-10-2025,Maharashtra,Mumbai Suburban,400099,12,1
14-10-2025,Maharashtra,Mumbai Suburban,400101,22,24
14-10-2025,Maharashtra,Mumbai Suburban,400102,5,14
19-10-2025,Maharashtra,Mumbai Suburban,400060,1,0
19-10-2025,Maharashtra,Mumbai Suburban,400064,0,1
19-10-2025,Maharashtra,Mumbai Suburban,400066,1,0
19-10-2025,Maharashtra,Mumbai Suburban,400068,0,1
19-10-2025,Maharashtra,Mumbai Suburban,400086,2,1
18-10-2025,Maharashtra,Mumbai Suburban,400050,7,7
18-10-2025,Maharashtra,Mumbai Suburban,400056,4,4
18-10-2025,Maharashtra,Mumbai Suburban,400059,9,8
18-10-2025,Maharashtra,Mumbai Suburban,400064,1,4
18-10-2025,Maharashtra,Mumbai Suburban,400065,4,2
18-10-2025,Maharashtra,Mumbai Suburban,400070,12,14
18-10-2025,Maharashtra,Mumbai Suburban,400071,11,8
18-10-2025,Maharashtra,Mumbai Suburban,400077,1,2
18-10-2025,Maharashtra,Mumbai Suburban,400080,6,2
18-10-2025,Maharashtra,Mumbai Suburban,400087,1,2
18-10-2025,Maharashtra,Mumbai Suburban,400098,1,1
18-10-2025,Maharashtra,Mumbai Suburban,400099,3,1
20-10-2025,Maharashtra,Mumbai Suburban,400042,2,1
20-10-2025,Maharashtra,Mumbai Suburban,400050,7,5
20-10-2025,Maharashtra,Mumbai Suburban,400051,6,5
20-10-2025,Maharashtra,Mumbai Suburban,400059,5,1
20-10-2025,Maharashtra,Mumbai Suburban,400064,6,5
20-10-2025,Maharashtra,Mumbai Suburban,400066,7,2
20-10-2025,Maharashtra,Mumbai Suburban,400069,2,0
20-10-2025,Maharashtra,Mumbai Suburban,400086,4,8
20-10-2025,Maharashtra,Mumbai Suburban,400088,1,2
20-10-2025,Maharashtra,Mumbai Suburban,400089,3,2
20-10-2025,Maharashtra,Mumbai Suburban,400101,4,6
04-06-2025,Maharashtra,Mumbai Suburban,400082,0,2
04-06-2025,Maharashtra,Mumbai Suburban,400098,2,6
08-06-2025,Maharashtra,Mumbai Suburban,400056,0,2
08-06-2025,Maharashtra,Mumbai Suburban,400070,0,5
08-06-2025,Maharashtra,Mumbai Suburban,400095,1,15
08-06-2025,Maharashtra,Mumbai Suburban,400103,0,4
06-06-2025,Maharashtra,Mumbai Suburban,400029,0,3
22-10-2025,Maharashtra,Mumbai Suburban,400056,1,0
22-10-2025,Maharashtra,Mumbai Suburban,400063,1,2
22-10-2025,Maharashtra,Mumbai Suburban,400065,2,1
22-10-2025,Maharashtra,Mumbai Suburban,400078,3,1
22-10-2025,Maharashtra,Mumbai Suburban,400079,0,4
22-10-2025,Maharashtra,Mumbai Suburban,400083,8,6
22-10-2025,Maharashtra,Mumbai Suburban,400086,3,4
22-10-2025,Maharashtra,Mumbai Suburban,400102,0,4
01-06-2025,Maharashtra,Mumbai Suburban,400054,0,3
01-06-2025,Maharashtra,Mumbai Suburban,400093,0,12
01-06-2025,Maharashtra,Mumbai Suburban,400094,0,3
21-10-2025,Maharashtra,Mumbai Suburban,400029,1,0
21-10-2025,Maharashtra,Mumbai Suburban,400065,1,0
21-10-2025,Maharashtra,Mumbai Suburban,400070,0,3
21-10-2025,Maharashtra,Mumbai Suburban,400071,2,1
21-10-2025,Maharashtra,Mumbai Suburban,400074,2,1
21-10-2025,Maharashtra,Mumbai Suburban,400084,1,0
21-10-2025,Maharashtra,Mumbai Suburban,400086,1,1
21-10-2025,Maharashtra,Mumbai Suburban,400093,2,2
21-10-2025,Maharashtra,Mumbai Suburban,400097,5,1
28-05-2025,Maharashtra,Mumbai Suburban,400098,0,3
23-07-2025,Maharashtra,Mumbai Suburban,400094,1,19
01-08-2025,Maharashtra,Mumbai Suburban,400054,0,14
08-08-2025,Maharashtra,Mumbai Suburban,400096,0,1
07-11-2025,Maharashtra,Mumbai Suburban,400029,1,0
07-11-2025,Maharashtra,Mumbai Suburban,400050,10,6
07-11-2025,Maharashtra,Mumbai Suburban,400053,6,11
